match_id,date,competition,phase,team_a,team_b,goals_a,goals_b,neutral,knockout,elo_a_pre,elo_b_pre,fifa_rank_a_pre,fifa_rank_b_pre,market_prob_a_pre,market_prob_draw_pre,market_prob_b_pre,squad_quality_a_pre,squad_quality_b_pre,historical_strength_a_pre,historical_strength_b_pre,city,venue_country,source_dataset,source_url,data_quality_note
19820621_France_vs_Kuwait,1982-06-21,FIFA World Cup,unknown_stage_from_source,France,Kuwait,4,1,1,,1663.781,1700.808,,,,,,,,0.387101,0.363333,Valladolid,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820621_Honduras_vs_Northern_Ireland,1982-06-21,FIFA World Cup,unknown_stage_from_source,Honduras,Northern Ireland,1,1,1,,1610.636,1579.810,,,,,,,,0.363333,0.424444,Zaragoza,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820622_Belgium_vs_Hungary,1982-06-22,FIFA World Cup,unknown_stage_from_source,Belgium,Hungary,1,1,1,,1747.901,1665.971,,,,,,,,0.350294,0.542083,Elche,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820622_Poland_vs_Peru,1982-06-22,FIFA World Cup,unknown_stage_from_source,Poland,Peru,5,1,1,,1762.073,1627.468,,,,,,,,0.630625,0.433795,La Coruña,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820622_Russia_vs_Scotland,1982-06-22,FIFA World Cup,unknown_stage_from_source,Russia,Scotland,2,2,1,,1766.230,1684.852,,,,,,,,0.572011,0.332179,Málaga,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820623_Argentina_vs_El_Salvador,1982-06-23,FIFA World Cup,unknown_stage_from_source,Argentina,El Salvador,2,0,1,,1803.818,1530.755,,,,,,,,0.731414,0.000000,Alicante,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820623_Brazil_vs_New_Zealand,1982-06-23,FIFA World Cup,unknown_stage_from_source,Brazil,New Zealand,4,0,1,,1902.693,1616.452,,,,,,,,0.661520,0.000000,Seville,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820623_Italy_vs_Cameroon,1982-06-23,FIFA World Cup,unknown_stage_from_source,Italy,Cameroon,1,1,1,,1744.072,1644.837,,,,,,,,0.594852,0.363333,Vigo,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820624_Algeria_vs_Chile,1982-06-24,FIFA World Cup,unknown_stage_from_source,Algeria,Chile,3,2,1,,1660.220,1596.785,,,,,,,,0.477500,0.386985,Oviedo,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820624_France_vs_Czechoslovakia,1982-06-24,FIFA World Cup,unknown_stage_from_source,France,Czechoslovakia,1,1,1,,1695.451,1676.164,,,,,,,,0.414514,0.426042,Valladolid,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820624_Honduras_vs_Yugoslavia,1982-06-24,FIFA World Cup,unknown_stage_from_source,Honduras,Yugoslavia,0,1,1,,1608.778,1694.583,,,,,,,,0.363333,0.443627,Zaragoza,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820625_England_vs_Kuwait,1982-06-25,FIFA World Cup,unknown_stage_from_source,England,Kuwait,1,0,1,,1783.324,1669.138,,,,,,,,0.538011,0.159167,Bilbao,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820625_Germany_vs_Austria,1982-06-25,FIFA World Cup,unknown_stage_from_source,Germany,Austria,1,0,1,,1868.765,1759.042,,,,,,,,0.688099,0.554667,Gijón,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820625_Spain_vs_Northern_Ireland,1982-06-25,FIFA World Cup,unknown_stage_from_source,Spain,Northern Ireland,0,1,0,,1707.177,1581.668,,,,,,,,0.469067,0.415714,Valencia,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820628_Austria_vs_France,1982-06-28,FIFA World Cup,unknown_stage_from_source,Austria,France,0,1,1,,1744.462,1694.286,,,,,,,,0.530397,0.412467,Madrid,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820628_Poland_vs_Belgium,1982-06-28,FIFA World Cup,unknown_stage_from_source,Poland,Belgium,3,0,1,,1782.166,1743.039,,,,,,,,0.657647,0.351019,Barcelona,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820629_Germany_vs_England,1982-06-29,FIFA World Cup,unknown_stage_from_source,Germany,England,0,0,1,,1883.345,1797.660,,,,,,,,0.692701,0.551042,Madrid,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820629_Italy_vs_Argentina,1982-06-29,FIFA World Cup,unknown_stage_from_source,Italy,Argentina,2,1,1,,1738.232,1810.876,,,,,,,,0.589819,0.733170,Barcelona,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820701_Austria_vs_Northern_Ireland,1982-07-01,FIFA World Cup,unknown_stage_from_source,Austria,Northern Ireland,2,2,1,,1720.450,1609.941,,,,,,,,0.508333,0.483125,Madrid,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820701_Belgium_vs_Russia,1982-07-01,FIFA World Cup,unknown_stage_from_source,Belgium,Russia,0,1,1,,1717.643,1761.399,,,,,,,,0.330175,0.565056,Barcelona,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820702_Argentina_vs_Brazil,1982-07-02,FIFA World Cup,unknown_stage_from_source,Argentina,Brazil,1,3,1,,1785.548,1912.347,,,,,,,,0.728701,0.664198,Barcelona,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820702_Spain_vs_Germany,1982-07-02,FIFA World Cup,unknown_stage_from_source,Spain,Germany,1,2,0,,1678.904,1878.269,,,,,,,,0.452756,0.687119,Madrid,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820704_France_vs_Northern_Ireland,1982-07-04,FIFA World Cup,unknown_stage_from_source,France,Northern Ireland,4,1,1,,1718.298,1616.404,,,,,,,,0.433333,0.469815,Madrid,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820704_Poland_vs_Russia,1982-07-04,FIFA World Cup,unknown_stage_from_source,Poland,Russia,0,0,1,,1807.562,1779.768,,,,,,,,0.679167,0.577634,Barcelona,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820705_Italy_vs_Brazil,1982-07-05,FIFA World Cup,unknown_stage_from_source,Italy,Brazil,3,2,1,,1763.560,1926.536,,,,,,,,0.597589,0.666284,Barcelona,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820705_Spain_vs_England,1982-07-05,FIFA World Cup,unknown_stage_from_source,Spain,England,0,0,0,,1668.785,1802.737,,,,,,,,0.437654,0.545354,Madrid,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820708_Germany_vs_France,1982-07-08,FIFA World Cup,unknown_stage_from_source,Germany,France,3,3,1,,1888.387,1738.188,,,,,,,,0.691583,0.455988,Seville,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820708_Poland_vs_Italy,1982-07-08,FIFA World Cup,unknown_stage_from_source,Poland,Italy,0,2,1,,1805.885,1793.747,,,,,,,,0.662544,0.605035,Barcelona,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820710_Poland_vs_France,1982-07-10,FIFA World Cup,unknown_stage_from_source,Poland,France,3,2,1,,1782.140,1746.740,,,,,,,,0.629417,0.452679,Alicante,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19820711_Italy_vs_Germany,1982-07-11,FIFA World Cup,unknown_stage_from_source,Italy,Germany,3,1,1,,1817.492,1879.835,,,,,,,,0.613095,0.686202,Madrid,Spain,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19830810_Ecuador_vs_Argentina,1983-08-10,Copa América,unknown_stage_from_source,Ecuador,Argentina,2,2,0,,1364.548,1748.617,,,,,,,,0.070242,0.724000,Quito,Ecuador,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19830814_Bolivia_vs_Colombia,1983-08-14,Copa América,unknown_stage_from_source,Bolivia,Colombia,0,1,0,,1442.048,1465.098,,,,,,,,0.185152,0.253160,La Paz,Bolivia,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19830817_Ecuador_vs_Brazil,1983-08-17,Copa América,unknown_stage_from_source,Ecuador,Brazil,0,1,0,,1381.400,1889.928,,,,,,,,0.074429,0.662449,Quito,Ecuador,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19830817_Peru_vs_Colombia,1983-08-17,Copa América,unknown_stage_from_source,Peru,Colombia,1,0,0,,1584.623,1484.707,,,,,,,,0.428660,0.267483,Lima,Peru,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19830821_Bolivia_vs_Peru,1983-08-21,Copa América,unknown_stage_from_source,Bolivia,Peru,1,1,0,,1422.439,1599.745,,,,,,,,0.183060,0.433770,La Paz,Bolivia,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19830824_Argentina_vs_Brazil,1983-08-24,Copa América,unknown_stage_from_source,Argentina,Brazil,1,0,0,,1731.766,1892.062,,,,,,,,0.721688,0.664243,Buenos Aires,Argentina,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19830828_Colombia_vs_Peru,1983-08-28,Copa América,unknown_stage_from_source,Colombia,Peru,2,2,0,,1469.585,1589.871,,,,,,,,0.263033,0.433093,Bogotá,Colombia,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
